"Scan Number","Fragment Type","Fragment Bond Number","Neutral Loss","Fragment Charge",Intensity,"Experimental Mz","Theoretical Mz","Mass Error (ppm)","% Base Peak","% TIC","Processing Time"
21768,b,6," ",1,2638.0903320313,526.3339844,526.33474846688,-1.4516747779884,20.013826809341%,3.7805384501709%,1.9999999999465E-6
21768,y,6," ",1,3022.0190429688,588.3717651,588.37152815091,0.40272018557526,22.926495353909%,4.3307308511666%,1.9999999999465E-6
21768,b,7," ",1,3189.6716308594,639.421875,639.41880846688,4.7958131357429,24.198388820725%,4.5709868602559%,2.0000000000575E-6
21768,b,8," ",1,3037.517578125,710.4573975,710.45592246688,2.0761782317855,23.044074723595%,4.3529411626817%,1.9999999999465E-6
21947,y,1," ",1,6035.451171875,175.118927,175.11895115091,-0.1379114529064,30.566111119299%,3.9445918923799%,1.0000000000288E-6
21947,a,2," ",1,12880.76953125,200.1405792,200.13935184731,6.1324905854885,65.233736730233%,8.4184889602543%,1.9999999999465E-6
21947,b,2," ",1,8072.98828125,228.13414,228.13426646688,-0.55435284203527,40.885072191352%,5.2762657197679%,9.9999999991773E-7
21947,b,3," ",1,1883.3631591797,341.2188721,341.21832646688,1.599073316697,9.5381581197677%,1.2309103058818%,1.9999999999465E-6
21947,y,4," ",1,6489.2192382813,471.3044739,471.30378915091,1.4528826349039,32.86418706179%,4.2411612431699%,1.9999999999465E-6
21947,y,5," ",1,3509.1696777344,585.3475342,585.34671915091,1.3924210460609,17.771939040107%,2.2934892298162%,1.9999999999465E-6
21947,y,11," ",2,3193.8237304688,651.350647,651.35335030889,-4.1502955236014,16.174892027274%,2.0873884709076%,2.9999999999752E-6
21947,y,6," ",1,2656.7709960938,698.4345093,698.43077915091,5.3407570260847,13.455026836031%,1.7363867311093%,3.0000000000863E-6
21947,y,8," ",1,2397.6845703125,912.5595703,912.56251915091,-3.2313960381833,12.142902149009%,1.5670555269526%,3.0000000000863E-6
22035,y,1," ",1,2082.7106933594,175.1196747,175.11895115091,4.1317577922707,7.049781766062%,1.0329720928189%,9.9999999991773E-7
22035,y,4," ",1,10428.653320312,448.252594,448.25142315091,2.6120365280285,35.300020428442%,5.1723496114528%,2.0000000000575E-6
22035,b,5," ",1,2409.5100097656,495.3002319,495.30378846688,-7.1805767728218,8.1559670222801%,1.1950563299029%,2.9999999999752E-6
22035,y,5," ",1,2679.3837890625,561.3338013,561.33548315091,-2.9961599782608,9.069464635987%,1.328906933103%,1.9999999999465E-6
22035,b,6," ",1,2796.912109375,608.3901978,608.38784846688,3.861571408546,9.4672870566317%,1.3871980223962%,2.9999999999752E-6
22035,y,6," ",1,14315.087890625,618.3599854,618.35694715091,4.9134227485865,48.455239564801%,7.0999233568126%,1.9999999999465E-6
22035,b,7," ",1,13706.881835938,722.4337158,722.43077846688,4.0659025175719,46.396518702602%,6.7982684590974%,2.9999999999752E-6
22035,b,9," ",1,2782.8588867188,878.5264893,878.52065646688,6.6393807339944,9.419718206502%,1.3802279776059%,2.0000000000575E-6
22101,a,2," ",1,3000.787109375,173.1284485,173.12845084731,-0.013558193243363,7.7671397447465%,0.92810720918519%,2.0000000000575E-6
22101,y,1," ",1,1848.8172607422,175.1192169,175.11895115091,1.5175347342654,4.7854184596504%,0.57181684858618%,9.9999999991773E-7
22101,b,3," ",1,3916.4992675781,315.1682739,315.16629546688,6.2774260745916,10.13733930889%,1.2113259196734%,1.0000000000288E-6
22101,y,14," ",2,10405.541015625,773.9467773,773.94425530889,3.2586211329184,26.933363894943%,3.2183081571839%,2.0000000000575E-6
22101,M,+3H," ",3,3294.5395507813,798.7728271,798.77991669489,-8.8755297186596,8.5274790089466%,1.0189612913469%,6.9999999999792E-6
22101,y,15," ",2,6489.005859375,824.4736328,824.46809530889,6.7164407423627,16.795931692982%,2.0069711375777%,2.0000000000575E-6
22101,y,16," ",2,9388.794921875,859.9882813,859.98665230889,1.8942051038324,24.301651378447%,2.9038408707269%,1.9999999999465E-6
22101,y,17," ",2,15215.043945312,933.5164795,933.52085730889,-4.6895673083571,39.382124835345%,4.7058293237787%,2.9999999999752E-6
22101,y,18," ",2,13095.75,984.0432739,984.04469730889,-1.4464880487406,33.896613323379%,4.0503573034937%,2.9999999999752E-6
22117,y,1," ",1,1883.9307861328,175.1194153,175.11895115091,2.6504789341023,4.9768865005414%,0.56346361226061%,1.0000000000288E-6
22483,y,1," ",1,5858.8266601563,175.119751,175.11895115091,4.5674616353798,14.935297472253%,1.9123098401362%,9.9999999991773E-7
22483,y,4," ",1,10163.239257812,448.2539673,448.25142315091,5.6757189372403,25.908088837887%,3.3172618969163%,2.9999999999752E-6
22483,y,5," ",1,4967.2915039063,561.3394165,561.33548315091,7.007127126353,12.662599620289%,1.6213144666567%,2.9999999999752E-6
22483,y,6," ",1,17203.931640625,618.361145,618.35694715091,6.7887150134832,43.856193679946%,5.6153304533029%,2.9999999999752E-6
22483,y,7," ",1,2049.3054199219,717.4274902,717.42536115091,2.9676245171377,5.2240811741677%,0.66888937790432%,2.9999999999752E-6
22483,b,7," ",1,9888.55859375,722.4344482,722.43077846688,5.0797020702641,25.207873988462%,3.2276066524022%,4.000000000004E-6
22534,y,1," ",1,31741.58984375,175.1194458,175.11895115091,2.8246462632681,4.0968529808913%,0.27285093931586%,2.0000000000575E-6
22534,M,+2H," ",2,697648.875,918.4938965,918.50233130889,-9.1832199073975,90.044792564855%,5.9969948510277%,2.7999999999917E-5
22534,y,15," ",1,504093.25,1554.8691406,1554.8598291509,5.9886099805623,65.062775496619%,4.3331892776116%,1.6000000000016E-5
22597,y,1," ",1,11542.140625,147.1132202,147.11280115091,2.8484882873216,0.29702987575375%,0.18573918972547%,1.0000000000288E-6
22597,a,2," ",1,3942.1147460938,158.0929413,158.09240584731,3.3869602282732,0.10144789353052%,0.06343755656194%,3.0000000000863E-6
22597,b,2," ",1,10465.287109375,186.0879822,186.08732046688,3.556035517876,0.26931771417618%,0.1684101772014%,2.0000000000575E-6
22597,b,3," ",1,17637.912109375,299.1721191,299.17138046688,2.4689297482025,0.45390079818086%,0.28383396200776%,3.0000000000863E-6
22597,b,4," ",1,2124.7995605469,400.2190247,400.21906046688,-0.089368254786243,0.054680407211801%,0.034192838358788%,3.999999999893E-6
22597,y,4," ",1,37858.796875,440.2886963,440.28674315091,4.4360842596782,0.97427280582693%,0.6092338054098%,3.999999999893E-6
22597,y,7," ",1,8209.0302734375,751.4746704,751.47124715091,4.5553959702668,0.21125433499715%,0.13210189348392%,6.9999999999792E-6
22597,y,9," ",1,15032.916015625,879.5337524,879.52982515091,4.4651687512096,0.38686282912427%,0.24191367361315%,8.000000000008E-6
22597,y,10," ",1,3784.7136230469,992.6151733,992.61388515091,1.2977343055209,0.097397272632619%,0.060904615922378%,7.999999999897E-6
22597,y,11," ",1,4793.0087890625,1093.6534424,1093.6615651509,-7.4271156341708,0.12334512733437%,0.077130369292095%,9.0000000000368E-6
22597,y,12," ",1,9231.1953125,1194.7012939,1194.7092451509,-6.655385769375,0.23755912233399%,0.14855084453118%,8.000000000008E-6
22654,y,1," ",1,2868.8220214844,175.1191101,175.11895115091,0.9076635621529,6.6781127485191%,0.3401610156632%,9.9999999991773E-7
22654,a,2," ",1,8834.0751953125,246.127655,246.12707584731,2.3530637132201,20.564172242608%,1.0474710415558%,1.9999999999465E-6
22654,b,2," ",1,2651.8474121094,274.1222534,274.12199046688,0.9591828826265,6.17303404579%,0.31443397406027%,2.0000000000575E-6
22654,a,6," ",2,9477.654296875,354.1778259,354.18089315709,-8.6601427497095,22.062311120043%,1.1237812898764%,1.0000000000288E-6
22654,b,3," ",1,11461.611328125,402.1816711,402.18057046688,2.7366640804237,26.680613909021%,1.35902238665%,1.9999999999465E-6
22654,y,10," ",2,2714.1833496094,592.8309937,592.83036730889,1.0566110317225,6.3181411370602%,0.32182525021945%,2.9999999999752E-6
22654,y,13," ",2,2283.1306152344,721.4032593,721.39914580889,5.7021014369819,5.3147262374408%,0.27071460800068%,2.9999999999752E-6
22654,y,16," ",2,11759.629882812,869.984314,869.98357480889,0.849660990813,27.374348652567%,1.3943589441254%,5.0000000000328E-6
22654,x,17," ",2,2324.5471191406,965.0082397,965.00878460256,-0.5646607290861,5.4111365691602%,0.27562543200038%,5.0000000000328E-6
22654,z,20," ",2,2245.3813476563,1092.5772705,1092.5879297744,-9.7559877408671,5.2268525864535%,0.26623861433368%,5.9999999999505E-6
22654,y,10," ",1,22523.361328125,1184.6560059,1184.6534581509,2.150628163649,52.430421022433%,2.6706325481843%,6.9999999999792E-6
22654,y,12," ",1,2890.7145996094,1370.7557373,1370.7539011509,1.3395176840738,6.7290748172636%,0.3427568551941%,6.9999999999792E-6
22760,y,11," ",2,17832.748046875,657.8731689,657.86748480889,8.6401763839141,4.2168921595672%,0.6927639891831%,2.9999999999752E-6
22760,y,11," ",1,3988.2995605469,1314.7332764,1314.7276931509,4.2466961943875,0.94310922257564%,0.15493687828477%,6.0000000000615E-6
22786,b,3," ",1,9619.8232421875,357.2116699,357.21324046688,-4.3967207848038,4.2701864134859%,0.40736822000804%,2.9999999999752E-6
22786,a,4," ",1,225278.765625,428.2880554,428.28673984731,3.0716633709196,100%,9.5398228686577%,4.000000000004E-6
22786,b,14," ",1,10609.329101562,1524.7255859,1524.7288604669,-2.1476388122341,4.7094226000966%,0.44927057418576%,9.0000000000368E-6
23077,b,2," ",1,1469.2652587891,159.0773926,159.07642046688,6.1111075930853,5.6719145332631%,0.46642884027515%,1.0000000000288E-6
23077,y,1," ",1,2456.3779296875,175.1187744,175.11895115091,-1.0093191389622,9.482539381666%,0.77979486833159%,1.9999999999465E-6
23077,b,3," ",1,15193.982421875,256.1278992,256.12918446688,-5.0180415077254,58.654466374439%,4.8234391698861%,2.0000000000575E-6
23077,a,4," ",1,9318.42578125,341.2193298,341.21832984731,2.9305362682752,35.972615768078%,2.9582013896664%,1.9999999999465E-6
23077,b,4," ",1,1735.4007568359,369.212616,369.21324446688,-1.7021785874548,6.6992972949252%,0.55091547124084%,1.9999999999465E-6
23077,y,7," ",1,17361.619140625,772.4138794,772.41004715091,4.9614179737417,67.022356470776%,5.5115710608543%,4.000000000004E-6
23077,y,8," ",1,1946.0574951172,958.4896851,958.48935715091,0.34215204210811,7.5125112522008%,0.61778997027696%,4.000000000004E-6
23077,y,9," ",1,25904.220703125,1055.5424805,1055.5421211509,0.34044031385655,100%,8.2234814636181%,4.000000000004E-6
23180,y,2," ",1,1710.9367675781,248.1621246,248.16048115091,6.6225254052694,0.58593361216828%,0.13343488593124%,9.9999999991773E-7
23180,c,12," ",3,5552.859375,432.5845947,432.58719116725,-6.002182462348,1.9016523655996%,0.43306402161443%,1.0000000000288E-6
23180,y,4," ",1,1804.0233154297,447.2567139,447.25617515091,1.2045649025809,0.61781236903442%,0.140694647443%,1.9999999999465E-6
23180,y,9," ",2,2134.4067382813,457.2627869,457.25871680889,8.9010683806692,0.73095667455191%,0.16646104347655%,2.0000000000575E-6
23180,y,5," ",1,18897.6015625,504.27948,504.27763915091,3.6504674172494,6.4717411856819%,1.4738120991085%,1.9999999999465E-6
23180,b,10," ",2,2419.658203125,545.8216553,545.82401946688,-4.3313720078792,0.82864492600538%,0.18870762639791%,3.0000000000863E-6
23180,a,17," ",3,1902.8686523438,609.3547363,609.35028926036,7.298002023977,0.65166330169399%,0.1484035333036%,2.9999999999752E-6
23180,y,6," ",1,8994.689453125,632.3386841,632.33621915091,3.8981621110673,3.0803539800374%,0.70149019175246%,4.000000000004E-6
23180,a,13," ",2,2168.4191894531,699.4050903,699.40062165709,6.3892464027112,0.74260470196674%,0.16911365322131%,5.0000000000328E-6
23180,b,13," ",2,11160.518554688,713.4008789,713.39807896688,3.9247836564258,3.8220716711091%,0.87040184564289%,4.000000000004E-6
23180,y,7," ",1,7991.3657226563,745.4235229,745.42027915091,4.3515707602769,2.7367520955564%,0.62324160298859%,4.9999999999217E-6
23180,a,14," ",2,3061.8176269531,772.9384766,772.93482665709,4.7221871495696,1.0485611718431%,0.23878923729781%,6.0000000000615E-6
23180,b,14," ",2,22889.033203125,786.934021,786.93228396688,2.2073476413157,7.8386613449959%,1.7851013505653%,5.0000000000328E-6
23180,b,16," ",2,10484.688476562,870.9802856,870.97722296688,3.5163182688404,3.5906244508542%,0.81769428152223%,6.0000000000615E-6
23180,a,17," ",2,2277.6059570313,913.5163574,913.52179565709,-5.9530676989971,0.77999719848701%,0.17762906077645%,5.9999999999505E-6
23275,b,3," ",1,19359.5,315.1672363,315.16630046688,2.9693311742452,57.549055434037%,3.836785257974%,1.0000000000288E-6
23275,b,4," ",1,16866.779296875,428.2505188,428.25036046688,0.3697209289107,50.139064374055%,3.3427624760841%,1.0000000000288E-6
23275,b,5," ",1,6742.5224609375,527.3179932,527.31877446688,-1.4815836581824,20.043172544215%,1.336274737451%,1.0000000000288E-6
23275,y,6," ",1,7861.8344726563,657.3710938,657.36785315091,4.9297346613153,23.370497578973%,1.5581069038622%,1.0000000000288E-6
23275,y,16," ",2,3574.9853515625,947.9927368,947.99582380889,-3.2563528408765,10.627187178023%,0.70851267307255%,1.0000000000288E-6
23275,y,19," ",2,3428.1540527344,1097.5855713,1097.5880753089,-2.2813739963976,10.19070883118%,0.67941273956431%,1.9999999999465E-6
23275,y,20," ",2,7318.91015625,1161.6124268,1161.6173653089,-4.2514075987391,21.75657255088%,1.4505068101932%,1.9999999999465E-6
23275,y,10," ",1,9270.4267578125,1176.6273193,1176.6193871509,6.7414740718789,27.55775218278%,1.8372704212145%,2.0000000000575E-6
23275,y,21," ",2,10310.6953125,1212.1483154,1212.1412053089,5.8657284112024,30.650108530826%,2.0434372672053%,2.9999999999752E-6
23275,z,22," ",2,7702.4428710938,1261.1477051,1261.1533082744,-4.442897157617,22.896681823708%,1.5265176919962%,2.0000000000575E-6
23275,y,22," ",2,32466.62890625,1269.168457,1269.1626703089,4.5594558063345,96.511987741527%,6.4344370032084%,2.9999999999752E-6
23275,y,23," ",2,29452.52734375,1325.7119141,1325.7047003089,5.4414766008168,87.552112853015%,5.8370837429983%,2.9999999999752E-6
23275,y,24," ",2,15609.40234375,1375.2419434,1375.2389073089,2.2076826726526,46.401320321943%,3.0935677470123%,3.0000000000863E-6
23275,z,25," ",2,7537.58203125,1423.7774658,1423.7715752744,4.1372686839084,22.4066079266%,1.4938445527142%,2.9999999999752E-6
23275,y,25," ",2,17735.240234375,1431.7861328,1431.7809373089,3.6286913527035,52.720696473773%,3.5148794275615%,2.9999999999752E-6
23315,y,1," ",1,10839.584960938,175.1191711,175.11895115091,1.2559982203221,25.062490635211%,3.9391209878452%,1.0000000000288E-6
23315,y,3," ",2,8833.98828125,193.1316528,193.13152580889,0.65753690643206,20.425297589184%,3.2102842286353%,9.9999999991773E-7
23315,a,2," ",1,8396.1103515625,199.1808167,199.18048184731,1.6811521285632,19.412868464664%,3.0511587502003%,2.0000000000575E-6
23315,b,2," ",1,2527.8054199219,227.1760712,227.17539646688,2.9700976932181,5.8446056645833%,0.91860817722139%,1.9999999999465E-6
23315,y,2," ",1,3172.5163574219,288.2023621,288.20301115091,-2.2520615117236,7.335258848422%,1.1528970724283%,2.0000000000575E-6
23315,y,3," ",1,29938.01953125,385.256897,385.25577515091,2.9119591797982,69.220485548352%,10.879519971941%,2.0000000000575E-6
23315,b,9," ",2,2393.4929199219,538.312561,538.30768246688,9.0627224538506,5.5340581864675%,0.86979881878317%,3.0000000000863E-6
23332,y,1," ",1,34341.2578125,175.1195831,175.11895115091,3.6086847645463,26.036574920765%,2.3550862659382%,1.0000000000288E-6
23332,b,3," ",2,1925.9501953125,229.1198273,229.11895146688,3.8226131683698,1.4602012199933%,0.13207957840759%,1.9999999999465E-6
23332,a,2," ",1,3498.791015625,273.1351013,273.13460184731,1.8285954531316,2.6526848523662%,0.23994329832867%,2.0000000000575E-6
23332,y,2," ",1,3106.0397949219,274.1885986,274.18736515091,4.4985628360754,2.3549119333051%,0.21300884499971%,2.0000000000575E-6
23332,y,3," ",1,19290.677734375,387.2721252,387.27142515091,1.8076445756919,14.625648799636%,1.3229337853877%,2.9999999999752E-6
23332,b,3," ",1,1648.7875976563,457.2310181,457.23062646688,0.85653300182082,1.2500643409509%,0.11307206765374%,3.0000000000863E-6
23332,y,4," ",1,35830.515625,486.3409424,486.33983915091,2.2684736109041,27.165688269589%,2.4572179537118%,2.9999999999752E-6
23332,y,9," ",2,18798.61328125,547.364502,547.36384480889,1.2006476355021,14.252579383554%,1.2891885381449%,3.0000000000863E-6
23332,y,5," ",1,14102.701171875,599.4269409,599.42389915091,5.0744541471144,10.692271018478%,0.9671479718027%,2.9999999999752E-6
23332,y,10," ",2,11723.3671875,640.4067383,640.40349980889,5.0569541029308,8.8883269729823%,0.8039758241989%,4.000000000004E-6
23332,b,5," ",1,6197.4931640625,682.3416748,682.34197046688,-0.43331187568705,4.6987648492103%,0.42501736871783%,5.0000000000328E-6
23332,y,6," ",1,2790.1467285156,712.5127563,712.50795915091,6.7327656195382,2.1154107031712%,0.19134524064776%,5.0000000000328E-6
23332,a,6," ",1,2713.6540527344,767.4284668,767.43111584731,-3.4518372454226,2.0574161097658%,0.18609945579151%,4.9999999999217E-6
23332,b,6," ",1,5400.6396484375,795.4234009,795.42603046688,-3.3058597258618,4.0946129461634%,0.37037001768429%,5.9999999999505E-6
23502,y,1," ",1,2634.3669433594,175.1198273,175.11895115091,5.0031654783265,8.6324637631258%,1.0406213315684%,1.0000000000288E-6
23502,b,4," ",1,6709.5141601563,391.1654053,391.16457846688,2.1137729911013,21.986169391371%,2.650376242049%,1.0000000000288E-6
23502,a,5," ",1,2770.8974609375,476.2561951,476.25372384731,5.1889414555038,9.0798557821172%,1.094553290197%,2.0000000000575E-6
23502,y,5," ",1,2134.8149414063,628.4172363,628.41406515091,5.0462732564012,6.9954994952862%,0.84328949411482%,1.0000000000288E-6
23502,y,7," ",1,11370.375976562,872.5040283,872.50222415091,2.0677873832515,37.259182453005%,4.4914987333067%,1.0000000000288E-6
23502,y,8," ",1,10102.986328125,973.5505981,973.54990415091,0.71280279307175,33.106118187802%,3.9908575045297%,1.9999999999465E-6
23502,y,10," ",1,7614.5185546875,1143.6552734,1143.6554281509,-0.13531252973863,24.951746248822%,3.0078689142396%,1.9999999999465E-6
23502,y,11," ",1,2450.177734375,1244.7034912,1244.7031081509,0.30774333930223,8.0289006656899%,0.96786335060564%,2.0000000000575E-6
23502,y,13," ",1,13578.155273438,1358.7520752,1358.7460361509,4.4445753145263,44.493776261318%,5.3636104326714%,2.0000000000575E-6
23502,y,14," ",1,11568.78515625,1429.7957764,1429.7831501509,8.830883962835,37.909342468959%,4.5698738530987%,2.0000000000575E-6
23582,y,2," ",1,1921.3145751953,204.1352081,204.13426515091,4.6192592425144,4.4228277940889%,0.75356030420362%,1.0000000000288E-6
23582,b,5," ",1,2364.0993652344,473.2729492,473.27182246688,2.3807314688243,5.4421095407991%,0.92722527577377%,1.9999999999465E-6
23582,y,4," ",1,15903.145507812,487.2676392,487.26633915091,2.6680461724353,36.60872346125%,6.2373852368468%,1.0000000000288E-6
23582,b,7," ",1,12384.770507812,691.3828125,691.37734646688,7.9060055249962,28.509494453712%,4.8574406043896%,1.9999999999465E-6
23582,y,6," ",1,3131.0615234375,760.3807983,760.38105315091,-0.33516209787606,7.2076411169962%,1.2280361084764%,1.0000000000288E-6
23582,y,8," ",1,4071.0952148438,956.5028076,956.50223115091,0.60266361343698,9.3715799073472%,1.5967274636574%,9.9999999991773E-7
23582,y,9," ",1,2493.2609863281,1070.5454102,1070.5451611509,0.23263763203861,5.7394370139146%,0.97788385700735%,1.9999999999465E-6
23582,y,12," ",1,24575.62890625,1440.7236328,1440.7126391509,7.6307021901918,56.572607102993%,9.6388267874909%,1.9999999999465E-6
23582,y,13," ",1,8540.8251953125,1511.7471924,1511.7497531509,-1.6938986784236,19.660809086635%,3.3498037830039%,2.0000000000575E-6
23582,b,15," ",1,3525.0734863281,1644.810791,1644.8236464669,-7.8157113722554,8.1146487893338%,1.3825718510606%,1.9999999999465E-6
23582,y,14," ",1,3894.7534179688,1658.8066406,1658.8181631509,-6.9462411038513,8.96564461151%,1.5275643084862%,2.0000000000575E-6
23604,a,2," ",1,1717.5362548828,187.107132,187.10771584731,-3.1203807195143,6.3567799161049%,0.9371534862796%,1.0000000000288E-6
23672,y,1," ",1,15810.32421875,175.1195679,175.11895115091,3.5218866201582,37.451089668563%,4.6305647933333%,2.0000000000575E-6
23672,y,2," ",1,1361.9848632813,274.1890564,274.18736515091,6.1682240175718,3.2262347397963%,0.39890131724711%,1.0000000000288E-6
23672,y,3," ",1,7000.6577148438,387.2718201,387.27142515091,1.0198250254307,16.582978071165%,2.0503690307684%,1.9999999999465E-6
23672,y,4," ",1,9910.26953125,486.3426208,486.33983915091,5.7195583563637,23.475191761995%,2.902542955408%,1.9999999999465E-6
23672,y,9," ",2,2752.7985839844,547.3675537,547.36384480889,6.7759154010959,6.5207585361235%,0.80624609778835%,1.9999999999465E-6
23672,y,5," ",1,6138.91015625,599.4234619,599.42389915091,-0.72945191151674,14.541692602124%,1.7979783871387%,1.9999999999465E-6
23672,y,10," ",2,2564.7770996094,640.3995361,640.40349980889,-6.189392930152,6.0753780762722%,0.75117792499879%,2.9999999999752E-6
23672,b,5," ",1,1907.3825683594,682.3436279,682.34197046688,2.4290358686568,4.5181588063303%,0.55863867472042%,4.000000000004E-6
23755,a,2," ",1,2158.6176757813,187.1440887,187.14410184731,-0.070252328955373,6.9346211515775%,1.2055665759706%,2.0000000000575E-6
23755,b,2," ",1,8471.046875,215.1392212,215.13901646688,0.95163176064373,27.213480874568%,4.7309957157115%,1.0000000000288E-6
23755,y,4," ",1,31128.126953125,388.2190857,388.21905815091,0.070962747471335,100%,17.38475036515%,9.9999999991773E-7
23755,y,5," ",1,2495.744140625,487.2911072,487.28747215091,7.4597630737059,8.0176495822677%,1.3938483650297%,1.9999999999465E-6
23755,M,+2H," ",2,8349.9140625,1038.0975342,1038.0965943089,0.90539850629042,26.824338242625%,4.6633442405838%,5.0000000000328E-6
23755,y,12," ",1,20376.84375,1294.7175293,1294.7113801509,4.7494361952131,65.461194567489%,11.380265261603%,1.9999999999465E-6
23755,y,13," ",1,4051.4755859375,1365.7504883,1365.7484941509,1.4601144351987,13.015481439145%,2.2627089570178%,2.0000000000575E-6
23937,y,1," ",1,8444.7412109375,175.1191254,175.11895115091,0.99503274693049,15.516237240225%,1.4210121748645%,9.9999999991773E-7
23937,a,2," ",1,22183.23828125,203.1217194,203.12125584731,2.2821476218236,40.759139839895%,3.7328144093687%,2.9999999999752E-6
23937,b,2," ",1,6233.8168945313,231.1169128,231.11617046688,3.2119479977033,11.45391900493%,1.0489758634086%,2.9999999999752E-6
23937,y,9," ",2,2238.5231933594,523.8126831,523.80890280889,7.2169279400995,4.1130279860945%,0.37668042537058%,4.000000000004E-6
23937,y,10," ",2,3503.2114257813,580.3518677,580.35093280889,1.6109065274699,6.436746636438%,0.5894918462051%,5.0000000000328E-6
23937,y,13," ",2,7406.1235351563,708.9187622,708.91971130889,-1.3388101344609,13.607897143499%,1.2462420634486%,4.000000000004E-6
23937,y,7," ",1,9330.9140625,771.4844971,771.48353915091,1.2416973822372,17.144477568405%,1.5701301146155%,6.0000000000615E-6
23937,y,8," ",1,11021.465820312,918.5565796,918.55194915091,5.0410312613921,20.250671291325%,1.8546023761193%,5.9999999999505E-6
23937,y,9," ",1,3298.8466796875,1046.6165771,1046.6105291509,5.7786052430911,6.0612500043064%,0.55510301355073%,5.9999999999505E-6
23937,y,10," ",1,2146.6215820313,1159.6859131,1159.6945891509,-7.4813239537845,3.9441693830293%,0.36121597177456%,6.0000000000615E-6
24297,y,1," ",1,11048.071289062,175.1200409,175.11895115091,6.2229078225516,12.890587398928%,1.253289615385%,1.0000000000288E-6
24297,b,3," ",1,7759.1284179688,399.2352295,399.23503646688,0.4835074665398,9.0531388144059%,0.8801930052991%,2.9999999999752E-6
24297,x,6," ",1,2946.7966308594,701.392334,701.38550273825,9.7396677351243,3.4382417096246%,0.33428365182289%,4.000000000004E-6
24297,M,+2H," ",2,25343.966796875,721.9296875,721.92752980889,2.9887918339851,29.570647263481%,2.8750113543013%,1.0999999999983E-5
24297,y,9," ",1,41913.46875,1044.6226807,1044.6200231509,2.5440342250367,48.903488941912%,4.7546502692412%,5.9999999999505E-6
24648,y,1," ",1,12485.025390625,175.1191406,175.11895115091,1.0818308913186,16.383203989994%,2.2469070532875%,1.0000000000288E-6
24648,b,3," ",1,8501.955078125,399.2355347,399.23503646688,1.2479694303865,11.156506294595%,1.5300812160236%,3.0000000000863E-6
24648,M,+2H," ",2,16229.747070312,721.9331665,721.92752980889,7.8078350984679,21.297133857541%,2.9208377255476%,8.000000000008E-6
24648,y,9," ",1,26556.669921875,1044.612915,1044.6200231509,-6.8045325108946,34.848414561634%,4.7793550347199%,4.000000000004E-6
24666,y,1," ",1,3460.0297851563,175.118927,175.11895115091,-0.1379114529064,2.2250322437997%,1.1869696551509%,1.0000000000288E-6
24666,y,5," ",1,2956.2243652344,529.3430786,529.34565315091,-4.8636479655175,1.9010514189131%,1.0141382685214%,1.0000000000288E-6
24666,y,7," ",1,7781.2529296875,729.4621582,729.46174215091,0.57035080394964,5.0038698337199%,2.6693732944775%,2.0000000000575E-6
24666,y,8," ",1,15466.30859375,857.5236206,857.52032215091,3.8464967018799,9.9458783451184%,5.3057459380082%,1.9999999999465E-6
24666,y,9," ",1,2071.9106445313,970.5950928,970.60438215091,-9.5706871715929,1.3323781229085%,0.71077280137681%,2.9999999999752E-6
24892,a,2," ",1,1745.6640625,143.1191559,143.11788584731,8.8741716906532,8.3763319560841%,1.3649819151264%,9.9999999991773E-7
24892,y,1," ",1,3157.2180175781,175.1200562,175.11895115091,6.3102770073292,15.1494819313%,2.4687141063863%,1.0000000000288E-6
24892,y,4," ",1,8508.3310546875,448.2530518,448.25142315091,3.6333383607687,40.826071199665%,6.6528940287198%,2.0000000000575E-6
24892,y,5," ",1,1777.7991943359,561.3397827,561.33548315091,7.659499924835,8.5305280224937%,1.3901092433097%,1.9999999999465E-6
24892,b,6," ",1,2486.8278808594,608.3845215,608.38784846688,-5.4684965971,11.932705894106%,1.9445179380871%,1.9999999999465E-6
24892,y,6," ",1,12781.451171875,618.3602295,618.35694715091,5.3081785624295,61.330057824975%,9.9941621492142%,2.0000000000575E-6
24892,b,7," ",1,9114.0205078125,722.4282837,722.43077846688,-3.4532953930364,43.732389792492%,7.1264989836815%,2.0000000000575E-6
24908,b,2," ",1,16558.953125,229.0936127,229.09313646688,2.0787751581576,39.952412516341%,7.9033001317063%,2.0000000000575E-6
24908,y,5," ",1,2091.2131347656,608.343811,608.34023015091,5.8862605387886,5.0455490265026%,0.99809963339207%,9.9999999991773E-7
24908,y,6," ",1,2988.103515625,721.4302979,721.42429015091,8.3276224173124,7.2095103716153%,1.4261698025425%,1.9999999999465E-6
24908,y,12," ",1,23587.478515625,1276.6885986,1276.6895661509,-0.7578591808899,56.910401567224%,11.257892974992%,2.0000000000575E-6
25005,y,1," ",1,2321.1828613281,175.1193848,175.11895115091,2.4763116050989,9.7239270442187%,0.777398385157%,1.9999999999465E-6
25005,y,5," ",1,2482.2028808594,700.3386841,700.34130115091,-3.7368221819353,10.398474038627%,0.83132636526019%,2.0000000000575E-6
25005,y,8," ",1,10286.076171875,1012.5262451,1012.5210551509,5.1257690538765,43.090553498814%,3.4449586626028%,2.9999999999752E-6
25005,y,9," ",1,1988.5969238281,1140.5838623,1140.5796351509,3.7061411240559,8.3306540513565%,0.66601044797806%,2.9999999999752E-6
