"Scan Number","Fragment Type","Fragment Bond Number","Neutral Loss","Fragment Charge",Intensity,"Experimental Mz","Theoretical Mz","Mass Error (ppm)","% Base Peak","% TIC","Processing Time"
27994,c,8," ",1,22348.6484375,962.5209961,962.530549568,-9.9253660086946,4.431868786441%,0.20452412431927%,2.4000000000024E-5
27994,a,19," ",2,9646.966796875,1067.5187988,1067.5229306571,-3.8705089841111,1.9130504088634%,0.088284418719356%,2.5000000000053E-5
27994,z,11," ",1,504271.4375,1220.5992432,1220.596636082,2.1359373803768,100%,4.6148506233983%,2.599999999997E-5
28011,y,1," ",1,220971.984375,147.1133881,147.11280115091,3.9897893752934,9.7619347327508%,0.96572926939237%,2.0000000000575E-6
28011,a,2," ",1,31086.716796875,201.1240845,201.12336184731,3.5930818000799,1.3733256787503%,0.13586044577084%,5.0000000000328E-6
28011,a,4," ",1,8001.712890625,430.2264099,430.22962184731,-7.4656582109892,0.35349367572286%,0.034970443722118%,9.0000000000368E-6
28011,y,4," ",1,259676.328125,519.2428589,519.24091115091,3.7511472018685,11.471786226505%,1.1348815613343%,1.0999999999983E-5
28011,b,5," ",1,12896.413085938,614.3204346,614.32564646688,-8.4838829519312,0.56972807293918%,0.056362093242231%,1.299999999993E-5
28011,M,+2H," ",2,2263608.5,752.8427734,752.84733380889,-6.0575480434019,100%,9.8928060454286%,4.000000000004E-5
28011,a,8," ",1,10251.279296875,958.4544678,958.45884184731,-4.5636256019363,0.45287333462809%,0.044801880626222%,1.8999999999991E-5
28011,b,8," ",1,149911.03125,986.4443359,986.45375646688,-9.5499325915399,6.6226571975675%,0.65516663160897%,1.8999999999991E-5
28011,x,9," ",1,10065.631835938,1175.5064697,1175.5049007382,1.334713066898,0.44467194022012%,0.04399053258442%,2.2999999999995E-5
28011,x,10," ",1,15963.884765625,1303.5646973,1303.5634807382,0.9332585403863,0.70524053808885%,0.069768078586867%,2.3000000000106E-5
28011,b,11," ",1,33966.45703125,1358.5744629,1358.5818664669,-5.4494815966052,1.500544684792%,0.14844597529146%,2.4000000000024E-5
28108,y,1," ",1,234321.015625,175.1197357,175.11895115091,4.4800924506022,6.3620224210632%,0.48665947754225%,4.000000000004E-6
28108,a,2," ",1,1339613.125,200.140274,200.13935584731,4.5875669335425,36.371678887053%,2.7822319811236%,6.0000000000615E-6
28108,b,2," ",1,1067043.5,228.1352539,228.13427046688,4.310764529004,28.971172957504%,2.2161342670856%,4.9999999999217E-6
28108,c,2," ",1,4270.6010742188,245.1612854,245.160819568,1.9001078630364,0.11595058903755%,0.0088695778397308%,6.9999999999792E-6
28108,b,3," ",1,6875.67578125,341.2203369,341.21833046688,5.8802032068262,0.18668066696279%,0.014280037044599%,9.9999999999545E-6
28108,y,4," ",1,6834.7109375,518.2588501,518.25689115091,3.7798804500724,0.18556843529327%,0.014194957482257%,1.4999999999987E-5
28108,M,+2H," ",2,1743682.5,799.3961792,799.39444880889,2.1646273734723,47.342519110488%,3.6214404934452%,5.8000000000002E-5
28108,b,12," ",1,6553.4345703125,1308.6400146,1308.6430064669,-2.2862360963144,0.17793153362745%,0.013610776803732%,3.2000000000032E-5
28108,z,12," ",1,20925.2265625,1354.638916,1354.635903082,2.2241533494282,0.56813837291276%,0.043459438749859%,3.2000000000032E-5
28108,y,12," ",1,628284,1370.6566162,1370.6546271509,1.4511672390547,17.058465217615%,1.3048781065267%,3.2000000000032E-5
28108,b,13," ",1,19171.087890625,1423.6827393,1423.6699464669,8.9858138490695,0.52051195950568%,0.039816281915145%,3.3999999999978E-5
28119,a,2," ",1,12899.744140625,157.1342468,157.13353584731,4.5245127793685,0.65354823965633%,0.10095531958931%,4.000000000004E-6
28119,y,1," ",1,15615.8828125,175.1193848,175.11895115091,2.4763116050989,0.79115776340464%,0.12221222551541%,3.0000000000863E-6
28119,b,2," ",1,8083.8286132813,185.1290588,185.12845046688,3.2860055786102,0.40955633711023%,0.063265247144623%,4.000000000004E-6
28119,b,5," ",1,4533.3247070313,470.2983398,470.29730446688,2.2014438764382,0.22967481756017%,0.035478474581458%,1.3999999999958E-5
28119,c,9," ",1,238038.140625,902.5345459,902.530556568,4.4201628100585,12.059883210133%,1.8629219540535%,2.6000000000082E-5
28140,y,1," ",1,33762.15234375,147.1133728,147.11280115091,3.8857875489298,4.1936400836936%,0.20902719386664%,2.0000000000575E-6
28140,b,2," ",1,3733.7766113281,187.1079559,187.10771946688,1.2636203449599,0.46377716389049%,0.023116442329995%,4.9999999999217E-6
28140,b,4," ",1,5838.724609375,357.2159119,357.21324346688,7.4701405109594,0.72523544441786%,0.03614853130309%,1.3000000000041E-5
28140,z,4," ",1,5181.119140625,502.2624512,502.26331708202,-1.7239603004336,0.64355342886009%,0.032077184654197%,2.000000000002E-5
28140,a,7," ",1,17412.818359375,584.3449097,584.34023684731,7.9968011724,2.1628684184131%,0.10780570272628%,2.2000000000078E-5
28140,b,7," ",1,58688.53515625,612.3382568,612.33515146688,5.0712965173487,7.2897779436171%,0.3633506445606%,2.2999999999995E-5
28140,x,10," ",1,8922.6318359375,1102.5439453,1102.5500577382,-5.5439099622004,1.1082915016274%,0.055241522388202%,3.3999999999978E-5
28145,a,2," ",1,8225.0205078125,143.1182861,143.11788984731,2.7687152976679,0.019153386803586%,0.0039970868371315%,2.9999999999752E-6
28145,b,2," ",1,11541.129882812,171.1138306,171.11280446688,5.9968225300192,0.02687552263073%,0.0056086058747693%,3.0000000000863E-6
28145,y,1," ",1,20691.455078125,175.1200104,175.11895115091,6.0487404935481,0.048183641884408%,0.010055360063275%,2.9999999999752E-6
28145,z,2," ",1,26276.6640625,287.1593018,287.15880708202,1.7228027446268,0.061189769705607%,0.012769586160689%,6.0000000000615E-6
28145,z,3," ",1,23166.3046875,358.196106,358.19592108202,0.51624814838178,0.053946758438833%,0.011258054790676%,7.0000000000903E-6
28145,c,5," ",1,14146.266601562,585.3104858,585.314357568,-6.6148522565169,0.032942035316388%,0.0068746158108604%,1.3000000000041E-5
28145,M,+2H," ",2,31994838,671.3677368,671.36731580889,0.62706523833478,74.505529481658%,15.548428809932%,4.2000000000098E-5
28145,a,9," ",1,548476.625,940.5175781,940.52507184731,-7.9676209951328,1.2772229493376%,0.26654142639273%,2.2000000000078E-5
28145,b,9," ",1,6316396,968.5119629,968.51998646688,-8.2843585997667,14.708823604477%,3.0695587063557%,2.2000000000078E-5
28145,c,9," ",1,21861.38671875,985.5375366,985.546535568,-9.1309417406707,0.050908030623057%,0.010623907990498%,2.2000000000078E-5
28145,b,11," ",1,22855.435546875,1167.6240234,1167.6156804669,7.1452732782942,0.053222845727608%,0.011106982711417%,2.4999999999942E-5
28146,y,1," ",1,1519608.75,147.1134949,147.11280115091,4.7157629082694,7.5739230771761%,1.6889370158549%,2.0000000000575E-6
28146,b,2," ",1,37873.03515625,242.1510468,242.14991646688,4.6679063014986,0.18876401900991%,0.04209318416873%,5.0000000000328E-6
28146,y,2," ",1,1580864.375,260.1980286,260.19686115091,4.4867916001044,7.8792288947389%,1.7570182851236%,5.0000000000328E-6
28146,b,3," ",1,37302.99609375,371.1958618,371.19250646688,9.0393342068203,0.18592287189861%,0.041459626305142%,8.000000000008E-6
28146,y,3," ",1,632924,373.2825317,373.28092115091,4.3145765019563,3.1545736293626%,0.70344999778589%,8.000000000008E-6
28146,M,+2H," ",2,20063694,578.8422852,578.83785380889,7.65566915989,100%,22.299368486385%,3.2000000000032E-5
28146,a,6," ",1,353443.1875,756.4074097,756.39987184731,9.9654335907104,1.7616057516627%,0.39282695784062%,1.6000000000016E-5
28146,b,6," ",1,2992147.25,784.4025879,784.39478646688,9.9457993034898,14.91324204805%,3.3255587975611%,1.6000000000016E-5
28146,b,7," ",1,3644122.75,897.4873657,897.47884646688,9.4924054806596,18.162770773916%,4.0501831822131%,1.7999999999962E-5
28146,a,8," ",1,210584.3125,982.5767212,982.56799184731,8.884222530387,1.0495789683595%,0.23404948171008%,1.8999999999991E-5
28146,b,8," ",1,1375547,1010.572876,1010.5629064669,9.8653265987247,6.8559010120469%,1.5288226297382%,1.8999999999991E-5
28166,y,1," ",1,54620.859375,175.1194611,175.11895115091,2.9120154480456,7.8136350578785%,0.49912896760131%,2.9999999999752E-6
28166,a,2," ",1,9471.9326171875,201.1239014,201.12336584731,2.6628069231773,1.3549809653378%,0.086555136673112%,4.000000000004E-6
28166,b,2," ",1,3295.3896484375,229.1184692,229.11828046688,0.82373663342141,0.47141279688811%,0.030113485065771%,3.999999999893E-6
28166,b,7," ",1,4023.6970214844,856.407959,856.41591046688,-9.2845856572034,0.57559878165779%,0.036768805237678%,1.7000000000045E-5
28166,a,12," ",1,5089.8735351563,1387.6467285,1387.6521798473,-3.9284680899704,0.72811769623435%,0.046511595604565%,2.4000000000024E-5
28185,y,1," ",1,334863.6875,147.1134491,147.11280115091,4.4044371796372,4.7333339670573%,0.52936092526163%,2.0000000000575E-6
28185,a,2," ",1,1454345.125,201.1242218,201.12336184731,4.2757473975334,20.55732358256%,2.2990652906184%,4.9999999999217E-6
28185,b,2," ",1,2489073,229.1191864,229.11827646688,3.9714558568853,35.183312545303%,3.9347890963058%,5.0000000000328E-6
28185,x,5," ",1,54756.1640625,602.2844238,602.28070373825,6.1766245006568,0.7739842238427%,0.086559919017504%,1.7999999999962E-5
28185,M,+2H," ",2,6278665,710.359436,710.35608030889,4.7239563354216,88.749599976479%,9.925471282424%,5.2000000000052E-5
28185,z,7," ",1,20219.30078125,830.4093018,830.40294008202,7.6610012729238,0.28580197480516%,0.03196317835957%,2.4000000000024E-5
28185,z,10," ",1,114879.703125,1175.5715332,1175.575160082,-3.0851979030877,1.6238368662384%,0.18160471920394%,2.8000000000028E-5
28185,x,10," ",1,20557.998046875,1218.5725098,1218.5809737382,-6.9457331364358,0.29058949680822%,0.032498599501389%,2.9000000000057E-5
28185,a,11," ",1,56156.13671875,1245.607666,1245.6044448473,2.5860157329174,0.79377298677562%,0.088773030944289%,2.9000000000057E-5
28185,b,11," ",1,137114.671875,1273.6079102,1273.5993594669,6.7138327745094,1.9381305229396%,0.21675431609973%,2.8999999999946E-5
28237,y,1," ",1,1255921.25,147.113266,147.11280115091,3.1598140159538,9.1055844948273%,1.2634818019132%,1.9999999999465E-6
28237,b,5," ",1,53087.39453125,579.2808838,579.27730646688,6.1755105559624,0.38489018042694%,0.053406976672478%,6.9999999999792E-6
28237,z,8," ",1,377081.1875,951.5103149,951.50199108202,8.7480825671519,2.7338852767967%,0.37935118802239%,9.9999999999545E-6
28287,y,1," ",1,10633.715820312,147.1133881,147.11280115091,3.9897893752934,0.054572186656813%,0.012914075601481%,2.9999999999752E-6
28287,b,2," ",1,15596.45703125,215.1401215,215.13901646688,5.1363678200012,0.080040954514555%,0.018941057728106%,2.9999999999752E-6
28287,a,12," ",1,27233.044921875,1345.6385498,1345.6382638473,0.21250338867739,0.13975987658717%,0.033073067488584%,2.8000000000028E-5
28287,x,13," ",1,36096.23046875,1502.7097168,1502.6995767382,6.7478968573225,0.18524570902912%,0.043836929355539%,2.8000000000028E-5
28299,y,3," ",1,6658.7041015625,326.1370239,326.13466415091,7.2355053000663,0.48803193798021%,0.03655434432883%,8.9999999999257E-6
28299,y,11," ",1,18600.09375,1066.579834,1066.5778991509,1.8140719890204,1.3632442080278%,0.10210909226714%,2.599999999997E-5
28299,a,14," ",1,34930.3828125,1320.7381592,1320.7270238473,8.4312295349734,2.5601291420015%,0.19175761850813%,2.8000000000028E-5
28385,y,1," ",1,360683.21875,156.0774231,156.07675115091,4.3052478093691,23.093053746269%,1.1932115940864%,2.0000000000575E-6
28385,y,2," ",1,1561868.875,253.1305695,253.12951515091,4.1652554440058,100%,5.1669718833925%,5.9999999999505E-6
28385,z,9," ",2,9266.6259765625,505.2263184,505.23030027445,-7.8813057071579,0.59330370973444%,0.030655835865103%,1.299999999993E-5
28385,x,9," ",2,36137.77734375,526.7377319,526.73320710256,8.5903022154418,2.3137523208374%,0.11955093186901%,1.3999999999958E-5
28385,y,11," ",2,15335.850585938,644.3028564,644.30553430889,-4.1562717553177,0.98189104293006%,0.050734034113745%,1.8999999999991E-5
28385,y,12," ",2,54832.8828125,694.8301392,694.82937430889,1.1008330018004,3.5107225510528%,0.18139804711682%,2.1999999999966E-5
28385,y,13," ",2,26699.419921875,744.3673096,744.36358130889,5.0086962871237,1.7094533574001%,0.088326974336573%,2.4000000000024E-5
28385,c,14," ",2,47470.6484375,748.3778687,748.37668801744,1.5776581230755,3.0393491539102%,0.15704231622067%,2.5000000000053E-5
28385,y,8," ",1,12147.9296875,911.4244995,911.42911815091,-5.0674822836556,0.77778166156874%,0.04018775976744%,3.1999999999921E-5
28385,x,16," ",2,6347.1142578125,915.4291992,915.42864060256,0.61020314552286,0.40637945729039%,0.020997512298077%,3.299999999995E-5
28385,z,9," ",1,8896.11328125,1009.453064,1009.453324082,-0.2576464040972,0.56958131528487%,0.029430106413826%,3.8000000000094E-5
28385,y,9," ",1,7852.7534179688,1025.4782715,1025.4720481509,6.0687652113085,0.50277930136541%,0.025978465137068%,3.7999999999982E-5
28385,b,10," ",1,7806.658203125,1050.5010986,1050.5102174669,-8.680417122354,0.49982801553203%,0.025825973027859%,4.000000000004E-5
28385,y,13," ",1,11673.356445312,1487.7132568,1487.7198861509,-4.4560477887431,0.74739670097546%,0.038617777396805%,5.0999999999912E-5
28385,c,14," ",1,14686.302734375,1495.7341309,1495.746099568,-8.0018045859043,0.94030318226138%,0.04858520104609%,5.0999999999912E-5
28386,y,1," ",1,99155.296875,147.0771637,147.07642115091,5.0487296684967,0.59446077808631%,0.18246930249888%,1.9999999999465E-6
28386,a,2," ",1,19420.837890625,217.1356049,217.13690184731,-5.9729474722229,0.1164327753272%,0.035738955512519%,1.0000000000066E-5
28386,b,3," ",1,80067.015625,344.1977539,344.20023046688,-7.1951342844683,0.48002176290681%,0.14734233021034%,6.9999999999792E-6
28386,b,5," ",1,19618.837890625,635.3602295,635.35852046688,2.6898720421728,0.11761983479624%,0.036103322551229%,1.4999999999987E-5
28430,y,1," ",1,367355.84375,147.113327,147.11280115091,3.5744618202976,12.889034276356%,1.6571485634627%,2.0000000000575E-6
28430,a,2," ",1,2364593.25,157.1340637,157.13353584731,3.3592618416903,82.964036008726%,10.666721039227%,4.000000000004E-6
28430,b,2," ",1,931631.375,185.1291199,185.12845046688,3.6160466925313,32.687185816148%,4.2026052423673%,3.999999999893E-6
28430,y,2," ",1,543784,260.1977539,260.19686115091,3.4310525002469,19.079186391558%,2.4530190270969%,7.0000000000903E-6
28430,b,3," ",1,68307.515625,298.2133484,298.21251046688,2.8098523420926,2.3966351024554%,0.30813638415592%,9.0000000000368E-6
28430,c,3," ",1,13522.875,315.239502,315.239059568,1.4034809064783,0.47446311894932%,0.061001922962156%,8.9999999999257E-6
28430,y,3," ",1,27646.25390625,331.2349243,331.23397515091,2.8654943701992,0.96999549693568%,0.1247127294293%,9.9999999999545E-6
28430,a,4," ",1,158982.75,384.2615356,384.26052584731,2.6277814741307,5.5780632021031%,0.71717393437503%,1.2000000000012E-5
28430,b,4," ",1,392832.84375,412.2570801,412.25544046688,3.977226156508,13.782919406661%,1.7720757510102%,1.2000000000012E-5
28430,M,+2H," ",2,448681.625,428.2886963,428.28673780889,4.5728502266298,15.742427790891%,2.0240105689644%,3.1000000000003E-5
28430,a,5," ",1,76120.4453125,497.3468323,497.34458584731,4.5168938298254,2.6707592800185%,0.34338064507719%,1.5000000000098E-5
28430,b,5," ",1,128102.59375,525.3411865,525.33950046688,3.2094162337304,4.4946031207212%,0.57787301555253%,1.4999999999987E-5
28430,z,5," ",1,78269.84375,542.3394165,542.34224108202,-5.208117319943,2.7461729983676%,0.35307661859608%,1.4999999999987E-5
28430,y,5," ",1,874411.75,558.3630371,558.36096515091,3.7107699505326,30.679580056085%,3.9444865245522%,1.6000000000016E-5
28430,a,6," ",1,7015.0419921875,568.3870239,568.38169984731,9.3670374899901,0.24612951781139%,0.031644975730657%,1.5999999999905E-5
28430,b,6," ",1,16441.716796875,596.378418,596.37661446688,3.0241513118653,0.576873500075%,0.074168868780386%,1.6000000000016E-5
28430,z,6," ",1,12377.448242188,655.4240112,655.42630108202,-3.4937292190123,0.43427471581465%,0.055834883050978%,1.7000000000045E-5
28430,y,6," ",1,2850142.5,671.4476929,671.44502515091,3.9731459628597,100%,12.85704210208%,1.7000000000045E-5
28430,y,7," ",1,173450.71875,784.5316772,784.52908515091,3.3039553790885,6.0856858472866%,0.78243919158597%,1.7000000000045E-5
28657,y,1," ",1,27805.8828125,147.113205,147.11280115091,2.7451662114167,0.71477134084134%,0.070415013878127%,1.9999999999465E-6
28657,c,5," ",1,50169.1484375,544.2785645,544.283782568,-9.5870355981099,1.2896360723142%,0.12704726216757%,1.2000000000012E-5
28657,x,5," ",1,634305.8125,650.3658447,650.36337473825,3.7978180303741,16.305312770011%,1.6063022667306%,1.3999999999958E-5
28657,M,+2H," ",2,3890178.75,788.4213257,788.42248130889,-1.4657229103583,100%,9.8514041980535%,4.3999999999933E-5
28657,z,8," ",1,51072.26171875,936.5128784,936.51624108202,-3.590628620694,1.3128512852719%,0.12933428663148%,2.000000000002E-5
28657,y,10," ",1,819555.125,1164.6051025,1164.6146691509,-8.2144344926651,21.067287075176%,2.0754236033399%,2.3999999999913E-5
28657,y,13," ",1,10693.693359375,1419.7425537,1419.7365761509,4.2103226695184,0.27488951142348%,0.027080476868381%,2.6000000000082E-5
28686,y,1," ",1,82619.09375,147.1133423,147.11280115091,3.6784636466612,11.62270137396%,0.76226982565376%,1.9999999999465E-6
28686,a,2," ",1,4399.1372070313,217.0823212,217.08189184731,1.9778374297412,0.61886248976677%,0.040587827820741%,4.9999999999217E-6
28686,b,2," ",1,3020.4924316406,245.0784607,245.07680646688,6.749855871104,0.4249172914132%,0.027868016154016%,4.9999999999217E-6
28686,y,2," ",1,90575.546875,276.1560974,276.15539115091,2.5574336538605,12.742000490791%,0.83567857248373%,5.9999999999505E-6
28686,y,3," ",1,94196.8046875,389.2409058,389.23945115091,3.7371573890745,13.251432345371%,0.86908943958589%,9.0000000000368E-6
28686,M,+2H," ",2,710842.4375,790.8856812,790.88812780889,-3.0934955373671,100%,6.5584566025383%,4.6999999999908E-5
28686,z,7," ",1,7413.228515625,893.4432373,893.43765108202,6.2524989562478,1.0428792830233%,0.068396785193942%,2.1000000000049E-5
28686,z,9," ",1,8729.01171875,1136.5592041,1136.559551082,-0.30529154293038,1.2279812316003%,0.08053661616182%,2.4999999999942E-5
28686,b,10," ",1,44137.8828125,1192.5292969,1192.5368044669,-6.295459268732,6.2092357580297%,0.40723003253967%,2.6000000000082E-5
28686,b,11," ",1,23737.224609375,1305.62854,1305.6208644669,5.8788376702355,3.3393088759385%,0.21900712345313%,2.6999999999999E-5
28686,b,12," ",1,6566.8227539063,1434.6699219,1434.6634544669,4.5079792762209,0.92380848518295%,0.06058757859129%,2.8000000000028E-5
28784,y,1," ",1,107396.3359375,147.1133575,147.11280115091,3.7817857225661,5.174856659651%,0.73480923488934%,1.9999999999465E-6
28784,a,2," ",1,5392.6103515625,215.1395721,215.13901184731,2.6041427178652,0.25984113281971%,0.036896415989406%,5.0000000000328E-6
28784,b,2," ",1,4339.8891601563,243.134613,243.13392646688,2.8236829429303,0.20911611300828%,0.029693663246899%,6.0000000000615E-6
28784,y,2," ",1,103979.03125,276.15625,276.15539115091,3.1100210914714,5.0101949720264%,0.71142792470882%,6.9999999999792E-6
28784,y,4," ",1,47332.3203125,446.2626953,446.26091515091,3.9890320452411,2.2806920817896%,0.32384928005929%,1.1000000000094E-5
28784,b,4," ",1,5861.24609375,456.2468262,456.24527046688,3.4098613655826,0.28242218989433%,0.04010283702931%,1.0999999999983E-5
28784,M,+2H," ",2,2075349,799.9338989,799.93541480889,-1.8950391067126,100%,14.199605577846%,4.599999999999E-5
28784,z,8," ",1,8356.9814453125,886.4213867,886.42781508202,-7.2520084656703,0.40267836615974%,0.057178739741998%,2.000000000002E-5
28784,y,9," ",1,6289.763671875,1015.5296021,1015.5305991509,-0.98180292155733,0.3030701666021%,0.043034768281619%,2.1000000000049E-5
28784,z,10," ",1,13994.75390625,1127.6014404,1127.606835082,-4.7841870509476,0.67433255352473%,0.09575256288353%,2.2999999999995E-5
28784,b,10," ",1,128108.6875,1153.6053467,1153.6099144669,-3.9595419749613,6.1728744177485%,0.87652382013605%,2.2999999999995E-5
28784,a,12," ",1,5759.7563476563,1295.7113037,1295.7205238473,-7.1158456930009,0.27753194029806%,0.039408440874867%,2.5000000000053E-5
28784,b,12," ",1,87460.578125,1323.7126465,1323.7154384669,-2.1091896323008,4.2142588126142%,0.59840812942083%,2.5000000000053E-5
28784,b,13," ",1,78905.0859375,1452.755249,1452.7580284669,-1.9132345678552,3.8020152724915%,0.53987117270327%,2.6999999999999E-5
28785,y,1," ",1,6297.7563476563,166.0867462,166.08625115091,2.9806747249794,0.11903894069118%,0.02323404316453%,3.0000000000863E-6
28785,a,2," ",1,4316102.5,173.1290741,173.12845084731,3.5999437871919,81.582112922765%,15.923212371475%,4.000000000004E-6
28785,b,2," ",1,1629666.5,201.124176,201.12336546688,4.0300296245054,30.803632775043%,6.0122589243834%,5.0000000000328E-6
28785,a,3," ",1,4399.1025390625,302.1710815,302.17104084731,0.13453536442103,0.083150963189734%,0.016229420866021%,9.0000000000368E-6
28785,c,3," ",1,554126.625,347.1939392,347.192504568,4.1320938159353,10.473991499104%,2.0443156599186%,1.0000000000066E-5
28785,y,7," ",1,5290501,908.4758911,908.48359015091,-8.4746174752623,100%,19.518019086549%,2.1999999999966E-5
28785,y,8," ",1,34831.5703125,1021.5620728,1021.5676501509,-5.4596001627198,0.65837942970807%,0.12850262275233%,2.2999999999995E-5
28840,y,1," ",1,47454.2890625,147.1132813,147.11280115091,3.2638158423174,5.3517259377361%,0.33433396870284%,2.0000000000575E-6
28840,a,2," ",1,6403.7421875,173.0930023,173.09206584731,5.4101422062505,0.72219126743806%,0.045116860507105%,4.000000000004E-6
28840,y,2," ",1,4803.4970703125,303.2144775,303.21391115091,1.8678202754931,0.54172131478302%,0.033842509726673%,9.0000000000368E-6
28840,a,9," ",1,266455.75,948.4906006,948.48253184731,8.5070124331892,30.049931770252%,1.8772846488936%,2.2999999999995E-5
28873,y,1," ",1,40120.328125,147.1131592,147.11280115091,2.4338404829778,19.71892498456%,0.70808972993717%,1.9999999999465E-6
28873,a,11," ",1,4262.0854492188,1038.5065918,1038.5102008473,-3.4752160410975,2.0947920213684%,0.075222189741413%,1.3000000000041E-5
28873,M,+2H," ",2,6335.8037109375,1269.1359863,1269.1401028089,-3.2435417373126,3.1140133675782%,0.11182155650958%,3.5000000000007E-5
28873,y,18," ",1,43417.9453125,1867.9663086,1867.9759681509,-5.1711323235443,21.339686054747%,0.76628987367623%,1.9000000000102E-5
28890,a,2," ",1,8592.5927734375,157.0977936,157.09715484731,4.0659723699265,0.68707982221577%,0.043554749121504%,3.0000000000863E-6
28890,y,1," ",1,22542.109375,175.1196289,175.11895115091,3.8702212784896,1.8025093135593%,0.11426305707548%,2.9999999999752E-6
28890,b,2," ",1,4216.330078125,185.0925598,185.09206946688,2.6491309023646,0.3371456552016%,0.021372035613498%,3.0000000000863E-6
28890,a,3," ",1,3650.7145996094,258.1452942,258.14483484731,1.7794378544288,0.29191798147518%,0.018505003401504%,9.0000000000368E-6
28890,b,3," ",1,4064.2873535156,286.1408386,286.13974946688,3.806297877322,0.32498803398664%,0.020601350571075%,1.0000000000066E-5
28890,a,4," ",1,5507.3002929688,371.2303162,371.22889484731,3.8287770989719,0.44037405308899%,0.027915797818158%,1.2000000000012E-5
28890,y,3," ",1,10400.424804688,417.2230835,417.22046115091,6.2852840048891,0.83163745963425%,0.052718417486928%,1.400000000007E-5
28890,M,+2H," ",2,39729.4609375,557.8011475,557.80382030889,-4.7916647336869,3.1768421566597%,0.20138353457348%,4.4999999999962E-5
28906,b,2," ",1,3605.0415039063,159.0766754,159.07642046688,1.6025827099384,0.34058382801955%,0.084983931927491%,2.0000000000575E-6
28906,y,1," ",1,32518.951171875,175.1193542,175.11895115091,2.3015732355437,3.0722056490326%,0.76658987968641%,2.9999999999752E-6
28906,y,2," ",1,37465.61328125,288.2037048,288.20301115091,2.4068072303041,3.5395381652616%,0.88320068583549%,5.9999999999505E-6
28906,b,8," ",1,4007.1791992188,715.395752,715.39848246688,-3.8167076754398,0.37857551147509%,0.094463779104531%,1.0999999999983E-5
28906,z,9," ",1,12715.328125,1072.505249,1072.514350082,-8.4857438206692,1.2012719195173%,0.29974650184743%,1.4999999999987E-5
28906,c,12," ",1,53599.72265625,1204.6245117,1204.616810568,6.3930138891813,5.063797102827%,1.2635402884032%,1.6000000000016E-5
28906,x,12," ",1,5005.375,1400.6755371,1400.6890177382,-9.6242906727869,0.47287937637504%,0.11799488239196%,1.6999999999934E-5
28922,a,2," ",1,43195.8828125,143.118576,143.11788984731,4.7943181087043,0.62414823911289%,0.082354857833205%,2.9999999999752E-6
28922,y,1," ",1,42853.453125,156.0775757,156.07675115091,5.2829719026864,0.6192003859251%,0.081702000514503%,2.9999999999752E-6
28922,b,2," ",1,19354.794921875,171.1134186,171.11280446688,3.5890541500021,0.2796623284982%,0.036900771101282%,2.9999999999752E-6
28922,b,3," ",1,38327.5234375,258.1463928,258.14483346688,6.040535849843,0.5538040828315%,0.073073115729463%,8.000000000008E-6
28922,b,4," ",1,4247.9584960938,371.2299805,371.22889346688,2.9282018186787,0.061379827023568%,0.0080989204352115%,1.3000000000041E-5
28922,M,+3H," ",2,6649.30078125,483.7685547,483.76743654233,2.31135372514,0.096077429230087%,0.012677185529626%,9.1000000000063E-5
28922,b,6," ",1,11562.540039062,525.3070068,525.30312146688,7.3963640461231,0.16707006629263%,0.022044493111556%,2.000000000002E-5
29042,y,1," ",1,21679.40234375,175.1197662,175.11895115091,4.6542597796056,5.470343566539%,0.18569874493668%,3.0000000000863E-6
29042,a,2," ",1,13852.0625,199.1811371,199.18048184731,3.2897434775799,3.4952781344554%,0.11865228479308%,4.9999999999217E-6
29042,b,2," ",1,14780.705078125,227.1762695,227.17539646688,3.8429915148111,3.7296016583382%,0.12660673660491%,5.0000000000328E-6
29042,x,4," ",1,49728.90234375,544.2642212,544.25997473825,7.8022672031386,12.548047990152%,0.42596168500813%,1.3999999999958E-5
29042,z,5," ",1,6054.0405273438,558.2753296,558.27562508202,-0.52927623163175,1.5276104537019%,0.051856952045896%,1.4999999999987E-5
29042,y,8," ",1,8680.0087890625,922.4335327,922.43771815091,-4.5373804937776,2.1902185993812%,0.074350146402118%,2.2000000000078E-5
29042,y,11," ",1,85165.71875,1269.6313477,1269.6222221509,7.187609772506,21.489787138345%,0.72950198685087%,2.7999999999917E-5
29042,y,12," ",1,23348.91015625,1370.6713867,1370.6699021509,1.0830828698028,5.8916089306199%,0.19999920859926%,2.8000000000028E-5
29045,a,2," ",1,35078.8125,129.1027222,129.10223984731,3.7362069901852,5.1882025774763%,0.36812625001434%,1.9999999999465E-6
29045,y,1," ",1,38502.9921875,147.1132507,147.11280115091,3.0558121895902,5.6946432638715%,0.40406048888672%,1.9999999999465E-6
29045,b,2," ",1,60748.8046875,157.0977325,157.09715446688,3.6794627055054,8.9848282366539%,0.63751387429271%,1.9999999999465E-6
29045,y,2," ",1,376215.09375,244.1663971,244.16556515091,3.4073154030646,55.642707947403%,3.9480997727896%,5.0000000000328E-6
29045,a,4," ",1,15599.00390625,428.2528381,428.25035384731,5.8009355245486,2.3071132260383%,0.16370003437165%,8.9999999999257E-6
29045,c,9," ",1,8283.0849609375,987.4872437,987.492785568,-5.6120592272741,1.2250791768903%,0.086924863982213%,1.8000000000074E-5
